totalMinutesPlayed,avgMinutesPlayed,totalFieldGoalsMade,avgFieldGoalsMade,sdFieldGoalsMade,totalFieldGoalsAttempted,avgFieldGoalsAttempted,avgFieldGoalPercentage,totalThreePointersMade,avgThreePointersMade,sdThreePointersMade,totalThreePointersAttempted,avgThreePointersAttempted,avgThreePointersPercentage,totalFreeThrowsAttempted,avgFreeThrowsAttempted,totalFreeThrowsMade,avgFreeThrowsMade,sdFreeThrowsMade,avgFreeThrowsPercentage,totalReboundsOffensive,avgReboundsOffensive,sdReboundsOffensive,totalReboundsDefensive,avgReboundsDefensive,sdReboundsDefensive,totalRebounds,avgRebounds,sdRebounds,totalAssists,avgAssists,sdAssists,totalSteals,avgSteals,sdSteals,totalBlocks,avgBlocks,sdBlocks,totalTurnovers,avgTurnovers,sdTurnovers,totalFouls,avgFouls,sdFouls,totalPoints,avgPoints,sdPoints,avgPlusMinusPoints,totalPlusMinusPoints,totalFieldGoalsPercentage,totalThreePointersPercentage,totalFreeThrowsPercentage
9,3.0,4,1.3333333333333333,1.5275252316519468,4,1.3333333333333333,0.6666666666666666,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,0,0.0,0.0,0,0.0,0.0,2,0.6666666666666666,0.5773502691896258,8,2.6666666666666665,3.0550504633038935,-2.6666666666666665,-8,1.0,,
224,10.181818181818182,26,1.1818181818181819,1.1806521053804944,59,2.6818181818181817,0.3674090909090909,10,0.45454545454545453,0.5958006000151015,32,1.4545454545454546,0.27045454545454545,10,0.45454545454545453,4,0.18181818181818182,0.3947710169758614,0.11363636363636363,17,0.7727272727272727,0.9725674505593151,33,1.5,1.6832508230603462,50,2.272727272727273,2.250541060486359,4,0.18181818181818182,0.39477101697586137,2,0.09090909090909091,0.29424494316824984,1,0.045454545454545456,0.21320071635561044,6,0.2727272727272727,0.45584230583855173,32,1.4545454545454546,1.299350487094105,66,3.0,2.878491668515698,0.3181818181818182,7,0.4406779661016949,0.3125,0.4
11,5.5,0,0.0,0.0,3,1.5,0.0,0,0.0,0.0,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.5,0.7071067811865476,0,0.0,0.0,0.0,0,0.0,0.0,
20,4.0,4,0.8,0.8366600265340756,7,1.4,0.4,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3,0.6,0.5477225575051661,10,2.0,1.4142135623730951,13,2.6,1.51657508881031,0,0.0,0.0,3,0.6,0.5477225575051661,0,0.0,0.0,3,0.6,0.5477225575051661,1,0.2,0.447213595499958,8,1.6,1.6733200530681511,2.4,12,0.5714285714285714,,
0,0.0,0,0.0,,0,0.0,0.0,0,0.0,,0,0.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0.0,0,,,
425,25.0,51,3.0,2.06155281280883,102,6.0,0.5161176470588236,20,1.1764705882352942,1.2862393885688164,50,2.9411764705882355,0.39882352941176474,22,1.2941176470588236,15,0.8823529411764706,1.1663164740528442,0.39999999999999997,5,0.29411764705882354,0.7717436331412896,42,2.4705882352941178,1.2805100086890928,47,2.764705882352941,1.4374200745044001,18,1.0588235294117647,1.088036547829054,10,0.5882352941176471,0.7122871199007256,2,0.11764705882352941,0.3321055820775357,8,0.47058823529411764,0.7998161553463028,33,1.9411764705882353,1.519481335657587,137,8.058823529411764,5.43680269362534,-3.411764705882353,-58,0.5,0.4,0.6818181818181818
3,3.0,0,0.0,,0,0.0,0.0,0,0.0,,0,0.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,1,1.0,,1,1.0,,1,1.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,4.0,4,,,
73,14.6,15,3.0,1.8708286933869707,35,7.0,0.5324,0,0.0,0.0,0,0.0,0.0,13,2.6,9,1.8,2.4899799195977463,0.5334,7,1.4,0.8944271909999159,9,1.8,1.3038404810405297,16,3.2,1.4832396974191326,3,0.6,0.5477225575051661,1,0.2,0.4472135954999579,3,0.6,0.894427190999916,7,1.4,0.8944271909999159,16,3.2,0.44721359549995787,39,7.8,3.7682887362833544,0.8,4,0.42857142857142855,,0.6923076923076923
77,8.555555555555555,11,1.2222222222222223,1.3944333775567925,19,2.111111111111111,0.40744444444444444,0,0.0,0.0,0,0.0,0.0,8,0.8888888888888888,8,0.8888888888888888,1.1666666666666665,0.4444444444444444,3,0.3333333333333333,0.7071067811865476,10,1.1111111111111112,1.1666666666666667,13,1.4444444444444444,1.2360330811826103,0,0.0,0.0,5,0.5555555555555556,0.5270462766947299,3,0.3333333333333333,0.7071067811865476,9,1.0,1.0,14,1.5555555555555556,0.8819171036881969,30,3.3333333333333335,3.774917217635375,-2.0,-18,0.5789473684210527,,1.0
299,24.916666666666668,46,3.8333333333333335,3.4597249846912645,104,8.666666666666666,0.39466666666666667,1,0.08333333333333333,0.28867513459481287,1,0.08333333333333333,0.08333333333333333,56,4.666666666666667,41,3.4166666666666665,2.8109633849474367,0.6031666666666666,23,1.9166666666666667,1.8809249819912512,43,3.5833333333333335,2.6097137890209456,66,5.5,3.7537859676477416,10,0.8333333333333334,0.937436866561092,6,0.5,0.7977240352174656,4,0.3333333333333333,0.6513389472789297,27,2.25,1.764549903980152,35,2.9166666666666665,1.6764862244009227,134,11.166666666666666,8.462036433746938,-7.833333333333333,-94,0.4423076923076923,1.0,0.7321428571428571
153,7.285714285714286,12,0.5714285714285714,0.8106434833777775,36,1.7142857142857142,0.24471428571428572,6,0.2857142857142857,0.6436503043467892,17,0.8095238095238095,0.10714285714285714,3,0.14285714285714285,2,0.09523809523809523,0.4364357804719848,0.047619047619047616,2,0.09523809523809523,0.30079260375911915,13,0.6190476190476191,0.9734572654303052,15,0.7142857142857143,1.1019463300386794,8,0.38095238095238093,0.7400128699009549,4,0.19047619047619047,0.4023739080814782,1,0.047619047619047616,0.2182178902359924,7,0.3333333333333333,0.48304589153964794,9,0.42857142857142855,0.9258200997725514,32,1.5238095238095237,2.11232212550661,-1.2857142857142858,-27,0.3333333333333333,0.35294117647058826,0.6666666666666666
267,13.35,37,1.85,1.9808291724745766,63,3.15,0.5194,1,0.05,0.22360679774997896,5,0.25,0.05,17,0.85,12,0.6,0.7539370349250519,0.34165,28,1.4,0.99472291830968,45,2.25,2.29128784747792,73,3.65,2.8520537383288884,7,0.35,0.5871429486123998,5,0.25,0.5501196042201809,14,0.7,0.8645047258706176,16,0.8,0.9514531821875089,37,1.85,0.9880869341680845,87,4.35,4.380278770268299,-4.4,-88,0.5873015873015873,0.2,0.7058823529411765
107,8.916666666666666,15,1.25,1.2154310870109943,25,2.0833333333333335,0.43,0,0.0,0.0,0,0.0,0.0,5,0.4166666666666667,4,0.3333333333333333,0.778498944161523,0.13891666666666666,17,1.4166666666666667,1.729862492345632,11,0.9166666666666666,1.3789543689024493,28,2.3333333333333335,2.424621182533032,11,0.9166666666666666,1.3113721705515067,3,0.25,0.45226701686664544,1,0.08333333333333333,0.2886751345948129,4,0.3333333333333333,0.4923659639173309,13,1.0833333333333333,0.996204919895622,34,2.8333333333333335,2.886751345948129,0.08333333333333333,1,0.6,,0.8
297,27.0,54,4.909090909090909,2.8090761988435076,81,7.363636363636363,0.6402727272727273,0,0.0,0.0,3,0.2727272727272727,0.0,24,2.1818181818181817,15,1.3636363636363635,1.2060453783110545,0.42427272727272725,23,2.090909090909091,1.4459976109624424,47,4.2727272727272725,1.9021518914592015,70,6.363636363636363,2.975658826973525,11,1.0,0.8944271909999159,4,0.36363636363636365,0.6741998624632421,7,0.6363636363636364,0.6741998624632421,19,1.7272727272727273,1.1037127426019047,45,4.090909090909091,1.3751033019046572,123,11.181818181818182,6.289963144855172,-7.454545454545454,-82,0.6666666666666666,0.0,0.625
84,4.9411764705882355,5,0.29411764705882354,0.5878675320972555,14,0.8235294117647058,0.21570588235294116,0,0.0,0.0,0,0.0,0.0,19,1.1176470588235294,10,0.5882352941176471,0.9393364366277243,0.20835294117647057,12,0.7058823529411765,0.985184366143778,9,0.5294117647058824,0.7998161553463028,21,1.2352941176470589,1.200490095997562,13,0.7647058823529411,0.8313702367707393,2,0.11764705882352941,0.33210558207753577,2,0.11764705882352941,0.485071250072666,2,0.11764705882352941,0.3321055820775357,17,1.0,1.118033988749895,20,1.1764705882352942,1.4245742398014511,1.0588235294117647,18,0.35714285714285715,,0.5263157894736842
300,15.789473684210526,55,2.8947368421052633,1.7917941611104422,116,6.105263157894737,0.42231578947368426,0,0.0,0.0,2,0.10526315789473684,0.0,47,2.473684210526316,39,2.0526315789473686,2.2229530961845008,0.5438421052631579,35,1.8421052631578947,1.3849652179642493,59,3.1052631578947367,2.024701263070274,94,4.947368421052632,2.548936253300936,13,0.6842105263157895,1.1572300058975777,8,0.42105263157894735,0.6924826089821245,5,0.2631578947368421,0.6533762964749499,15,0.7894736842105263,0.787326514818136,36,1.894736842105263,1.4100723717480785,149,7.842105263157895,4.193422864634263,1.5263157894736843,29,0.47413793103448276,0.0,0.8297872340425532
58,14.5,6,1.5,1.2909944487358056,11,2.75,0.39575,0,0.0,0.0,0,0.0,0.0,5,1.25,3,0.75,0.9574271077563381,0.33325,3,0.75,0.5,9,2.25,0.957427107756338,12,3.0,1.4142135623730951,3,0.75,0.9574271077563381,5,1.25,1.4999999999999998,3,0.75,0.9574271077563381,6,1.5,0.5773502691896257,12,3.0,1.4142135623730951,15,3.75,3.5,-6.25,-25,0.5454545454545454,,0.6
256,32.0,52,6.5,1.5118578920369088,108,13.5,0.481125,0,0.0,0.0,2,0.25,0.0,55,6.875,20,2.5,1.6035674514745464,0.39587500000000003,32,4.0,2.2677868380553634,56,7.0,3.545621041711673,88,11.0,2.9277002188455996,9,1.125,1.246423454758225,7,0.875,1.3562026818605373,11,1.375,1.0606601717798212,15,1.875,1.4577379737113252,25,3.125,1.6420805617960927,124,15.5,2.9760952365713798,-13.25,-106,0.48148148148148145,0.0,0.36363636363636365
103,20.6,19,3.8,2.16794833886788,32,6.4,0.5833999999999999,0,0.0,0.0,0,0.0,0.0,10,2.0,7,1.4,1.140175425099138,0.6,19,3.8,2.588435821108957,36,7.2,3.1144823004794873,55,11.0,1.5811388300841898,0,0.0,0.0,4,0.8,0.8366600265340756,3,0.6,0.5477225575051661,11,2.2,1.0954451150103321,12,2.4,1.140175425099138,45,9.0,4.301162633521313,-0.8,-4,0.59375,,0.7
241,40.166666666666664,38,6.333333333333333,2.581988897471611,76,12.666666666666666,0.5096666666666666,14,2.3333333333333335,1.632993161855452,29,4.833333333333333,0.4296666666666667,25,4.166666666666667,18,3.0,1.7888543819998317,0.6528333333333333,9,1.5,1.224744871391589,39,6.5,2.73861278752583,48,8.0,3.03315017762062,32,5.333333333333333,1.8618986725025255,12,2.0,0.6324555320336759,2,0.3333333333333333,0.5163977794943223,17,2.8333333333333335,2.0412414523193148,9,1.5,0.5477225575051661,108,18.0,6.35609943282828,-0.5,-3,0.5,0.4827586206896552,0.72
3111,28.027027027027028,365,3.2882882882882885,2.1506336799244132,758,6.828828828828829,0.4607657657657658,113,1.018018018018018,1.1519310426171903,324,2.918918918918919,0.2790810810810811,255,2.2972972972972974,134,1.2072072072072073,1.6243438793842386,0.3415225225225225,106,0.954954954954955,0.9666002970805123,357,3.2162162162162162,2.0154196738933705,463,4.171171171171171,2.3193803007538407,383,3.4504504504504503,1.9851207370596728,122,1.0990990990990992,1.1437971447209982,58,0.5225225225225225,0.7844725714753931,113,1.018018018018018,1.0952955763958874,210,1.8918918918918919,1.3372383438289481,977,8.801801801801801,5.523206940339544,3.225225225225225,358,0.4815303430079156,0.3487654320987654,0.5254901960784314
468,18.72,36,1.44,1.260952021291849,76,3.04,0.44296,17,0.68,0.9451631252505216,46,1.84,0.31,7,0.28,5,0.2,0.5773502691896257,0.08668,14,0.56,0.7118052168020874,52,2.08,1.4977761292440648,66,2.64,1.6802777548171415,36,1.44,1.4165686240583852,21,0.84,1.106044001535804,15,0.6,0.7637626158259734,19,0.76,0.8306623862918073,52,2.08,1.3203534880225576,94,3.76,3.394603560555096,-1.64,-41,0.47368421052631576,0.3695652173913043,0.7142857142857143
678,37.666666666666664,80,4.444444444444445,2.064325049137546,203,11.277777777777779,0.3902777777777777,22,1.2222222222222223,1.0602749674192766,63,3.5,0.33055555555555555,70,3.888888888888889,43,2.388888888888889,1.500544563459581,0.5883333333333334,24,1.3333333333333333,1.1881770515720091,85,4.722222222222222,2.108960032409494,109,6.055555555555555,2.1820719301839553,82,4.555555555555555,2.571843518756015,24,1.3333333333333333,0.9701425001453319,7,0.3888888888888889,0.5016313257045503,33,1.8333333333333333,1.6538724611187705,48,2.6666666666666665,1.1881770515720094,225,12.5,5.260843144234134,-0.8888888888888888,-16,0.39408866995073893,0.3492063492063492,0.6142857142857143
58,11.6,5,1.0,0.7071067811865476,11,2.2,0.5,2,0.4,0.894427190999916,6,1.2,0.1,0,0.0,0,0.0,0.0,0.0,5,1.0,1.224744871391589,6,1.2,1.3038404810405297,11,2.2,2.3874672772626644,10,2.0,2.9154759474226504,5,1.0,1.224744871391589,1,0.2,0.447213595499958,3,0.6,0.894427190999916,10,2.0,2.0,12,2.4,2.1908902300206643,2.2,11,0.45454545454545453,0.3333333333333333,
349,26.846153846153847,60,4.615384615384615,2.9871519752227074,142,10.923076923076923,0.39684615384615385,9,0.6923076923076923,0.7510676161988107,18,1.3846153846153846,0.5128461538461538,42,3.230769230769231,34,2.6153846153846154,1.850155918585491,0.7739999999999999,25,1.9230769230769231,1.4978617237881953,34,2.6153846153846154,1.660244035197915,59,4.538461538461538,2.696151102818752,65,5.0,2.345207879911715,11,0.8461538461538461,1.0681880176381127,1,0.07692307692307693,0.2773500981126145,33,2.5384615384615383,1.6641005886756872,27,2.076923076923077,1.3204505835470495,163,12.538461538461538,7.687819203295828,-0.5384615384615384,-7,0.4225352112676056,0.5,0.8095238095238095
191,31.833333333333332,33,5.5,2.073644135332772,67,11.166666666666666,0.4761666666666666,4,0.6666666666666666,0.816496580927726,10,1.6666666666666667,0.4166666666666667,24,4.0,19,3.1666666666666665,1.9407902170679516,0.7483333333333334,5,0.8333333333333334,0.408248290463863,14,2.3333333333333335,1.7511900715418263,19,3.1666666666666665,1.7224014243685084,33,5.5,2.588435821108957,2,0.3333333333333333,0.5163977794943222,0,0.0,0.0,13,2.1666666666666665,0.752772652709081,17,2.8333333333333335,1.9407902170679516,89,14.833333333333334,5.076087732365022,-4.333333333333333,-26,0.4925373134328358,0.4,0.7916666666666666
33,6.6,3,0.6,0.894427190999916,7,1.4,0.2,1,0.2,0.447213595499958,3,0.6,0.2,2,0.4,2,0.4,0.894427190999916,0.2,2,0.4,0.8944271909999159,3,0.6,0.5477225575051661,5,1.0,1.224744871391589,7,1.4,1.6733200530681511,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,0.8,0.8366600265340756,9,1.8,2.04939015319192,1.4,7,0.42857142857142855,0.3333333333333333,1.0
103,9.363636363636363,19,1.7272727272727273,1.4893561757289013,41,3.727272727272727,0.45272727272727276,1,0.09090909090909091,0.30151134457776363,3,0.2727272727272727,0.09090909090909091,9,0.8181818181818182,5,0.45454545454545453,1.0357254813546264,0.13636363636363635,2,0.18181818181818182,0.4045199174779453,9,0.8181818181818182,0.873862897505303,11,1.0,1.0,9,0.8181818181818182,1.3280197150781925,3,0.2727272727272727,0.4670993664969138,0,0.0,0.0,8,0.7272727272727273,0.6466697906828632,12,1.0909090909090908,0.8312094145936335,44,4.0,3.3166247903553994,-0.5454545454545454,-6,0.4634146341463415,0.3333333333333333,0.5555555555555556
659,25.346153846153847,64,2.4615384615384617,2.370329415600612,136,5.230769230769231,0.39176923076923076,19,0.7307692307692307,1.150919364949337,55,2.1153846153846154,0.2513076923076923,41,1.5769230769230769,11,0.4230769230769231,0.7575263387144726,0.1218076923076923,43,1.6538461538461537,1.9787330834108512,91,3.5,2.420743687382041,134,5.153846153846154,3.0684498717405533,23,0.8846153846153846,1.2434443478313963,35,1.3461538461538463,1.2943664919120146,36,1.3846153846153846,1.3289672103381054,18,0.6923076923076923,0.9281909617845142,61,2.3461538461538463,1.7650452162436565,158,6.076923076923077,5.768348650510487,0.5769230769230769,15,0.47058823529411764,0.34545454545454546,0.2682926829268293
139,13.9,7,0.7,0.8232726023485646,15,1.5,0.33340000000000003,0,0.0,0.0,0,0.0,0.0,17,1.7,11,1.1,1.1005049346146119,0.3917,10,1.0,1.0540925533894598,13,1.3,0.9486832980505138,23,2.3,1.4944341180973264,10,1.0,0.6666666666666666,10,1.0,1.247219128924647,3,0.3,0.6749485577105528,3,0.3,0.6749485577105528,11,1.1,1.3703203194062976,25,2.5,2.223610677354389,1.5,15,0.4666666666666667,,0.6470588235294118
10,10.0,0,0.0,,3,3.0,0.0,0,0.0,,2,2.0,0.0,0,0.0,0,0.0,,0.0,0,0.0,,2,2.0,,2,2.0,,0,0.0,,0,0.0,,0,0.0,,1,1.0,,1,1.0,,0,0.0,,-7.0,-7,0.0,0.0,
1276,17.72222222222222,153,2.125,1.9278353912548258,256,3.5555555555555554,0.49540277777777775,0,0.0,0.0,3,0.041666666666666664,0.0,55,0.7638888888888888,22,0.3055555555555556,0.6637259083214636,0.11573611111111111,150,2.0833333333333335,1.6250677125653978,333,4.625,3.4536671671439985,483,6.708333333333333,4.545350510973343,109,1.5138888888888888,1.3530669966190119,36,0.5,0.7691224192380871,93,1.2916666666666667,1.3155355574126077,77,1.0694444444444444,1.1787602569432782,218,3.0277777777777777,1.6183126512654151,328,4.555555555555555,3.9285480559433172,0.9583333333333334,69,0.59765625,0.0,0.4
760,34.54545454545455,130,5.909090909090909,2.6169609948344377,258,11.727272727272727,0.5043636363636363,0,0.0,0.0,0,0.0,0.0,105,4.7727272727272725,84,3.8181818181818183,2.788349292124603,0.7567272727272727,82,3.727272727272727,2.4335319850123036,147,6.681818181818182,2.1687469201046037,229,10.409090909090908,3.3332251064681504,26,1.1818181818181819,1.006472559480393,10,0.45454545454545453,0.5958006000151016,51,2.3181818181818183,2.212224987188101,36,1.6363636363636365,1.328997278489977,54,2.4545454545454546,1.6826077472687542,344,15.636363636363637,4.904278545509833,-2.5,-55,0.5038759689922481,,0.8
11,5.5,3,1.5,0.7071067811865476,6,3.0,0.5,0,0.0,0.0,1,0.5,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2,1.0,0.0,2,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,1.5,0.7071067811865476,0,0.0,0.0,6,3.0,1.4142135623730951,-2.0,-4,0.5,0.0,
86,12.285714285714286,18,2.5714285714285716,3.4572215654165053,39,5.571428571428571,0.2928571428571428,3,0.42857142857142855,0.7867957924694432,11,1.5714285714285714,0.19042857142857142,2,0.2857142857142857,2,0.2857142857142857,0.7559289460184545,0.14285714285714285,1,0.14285714285714285,0.37796447300922725,5,0.7142857142857143,1.1126972805283735,6,0.8571428571428571,1.4638501094227998,3,0.42857142857142855,0.5345224838248488,5,0.7142857142857143,1.1126972805283735,0,0.0,0.0,4,0.5714285714285714,0.7867957924694432,8,1.1428571428571428,1.4638501094227998,41,5.857142857142857,8.008923594519874,-6.285714285714286,-44,0.46153846153846156,0.2727272727272727,1.0
116,19.333333333333332,13,2.1666666666666665,1.1690451944500122,29,4.833333333333333,0.5175,5,0.8333333333333334,0.752772652709081,13,2.1666666666666665,0.361,9,1.5,8,1.3333333333333333,1.505545305418162,0.4583333333333333,4,0.6666666666666666,0.5163977794943223,7,1.1666666666666667,0.983192080250175,11,1.8333333333333333,0.9831920802501751,13,2.1666666666666665,2.401388487243717,3,0.5,0.5477225575051661,1,0.16666666666666666,0.408248290463863,3,0.5,0.5477225575051661,14,2.3333333333333335,0.816496580927726,39,6.5,2.8809720581775866,-9.833333333333334,-59,0.4482758620689655,0.38461538461538464,0.8888888888888888
574,31.88888888888889,104,5.777777777777778,2.6691165217232364,188,10.444444444444445,0.5489999999999999,30,1.6666666666666667,1.084652289093281,62,3.4444444444444446,0.46222222222222226,27,1.5,21,1.1666666666666667,1.2947859237091257,0.5055555555555555,14,0.7777777777777778,1.0602749674192766,42,2.3333333333333335,1.6449566416599486,56,3.111111111111111,2.0259751142101163,97,5.388888888888889,2.1458273843435527,6,0.3333333333333333,0.5940885257860046,4,0.2222222222222222,0.42779263194649864,23,1.2777777777777777,1.227410260553666,59,3.2777777777777777,1.1785113019775793,259,14.38888888888889,6.705036639711172,0.8888888888888888,16,0.5531914893617021,0.4838709677419355,0.7777777777777778
1193,34.08571428571429,226,6.457142857142857,2.305273457593635,486,13.885714285714286,0.46168571428571425,54,1.542857142857143,0.950011056990055,169,4.828571428571428,0.3654,112,3.2,74,2.1142857142857143,1.3453936351913687,0.6210857142857142,78,2.2285714285714286,1.5734135667715718,160,4.571428571428571,2.671039831509932,238,6.8,3.113537802413651,65,1.8571428571428572,1.4781319121038663,33,0.9428571428571428,0.8725505932695972,38,1.0857142857142856,1.1973359784864697,47,1.3428571428571427,0.9983179130227929,99,2.8285714285714287,1.2715371495513121,580,16.571428571428573,4.822043222570297,5.142857142857143,180,0.46502057613168724,0.31952662721893493,0.6607142857142857
163,32.6,30,6.0,1.0,68,13.6,0.4492,7,1.4,1.51657508881031,21,4.2,0.29,20,4.0,12,2.4,0.8944271909999159,0.6,5,1.0,1.0,21,4.2,1.6431676725154984,26,5.2,1.9235384061671343,10,2.0,2.0,2,0.4,0.5477225575051661,2,0.4,0.5477225575051661,9,1.8,0.8366600265340756,14,2.8,1.3038404810405297,79,15.8,3.0331501776206204,-11.2,-56,0.4411764705882353,0.3333333333333333,0.6
15,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,0.6666666666666666,1.1547005383792517,5,1.6666666666666667,0.5773502691896257,7,2.3333333333333335,1.5275252316519465,1,0.3333333333333333,0.5773502691896258,0,0.0,0.0,2,0.6666666666666666,0.5773502691896258,1,0.3333333333333333,0.5773502691896258,6,2.0,2.6457513110645907,0,0.0,0.0,-0.3333333333333333,-1,,,
193,12.866666666666667,22,1.4666666666666666,1.6417180315870614,58,3.8666666666666667,0.33180000000000004,17,1.1333333333333333,1.3557637102737476,34,2.2666666666666666,0.3578,11,0.7333333333333333,9,0.6,1.0555973258234952,0.22226666666666667,4,0.26666666666666666,0.45773770821706344,23,1.5333333333333334,1.7674302033770735,27,1.8,1.9712215212183246,15,1.0,1.6035674514745462,9,0.6,1.0555973258234952,1,0.06666666666666667,0.2581988897471611,5,0.3333333333333333,0.6172133998483676,15,1.0,1.1338934190276817,70,4.666666666666667,4.864839839775475,-3.2666666666666666,-49,0.3793103448275862,0.5,0.8181818181818182
76,19.0,10,2.5,1.7320508075688772,23,5.75,0.4055,5,1.25,0.9574271077563381,12,3.0,0.33325,6,1.5,4,1.0,2.0,0.16675,1,0.25,0.5,6,1.5,1.9148542155126762,7,1.75,2.362907813126304,1,0.25,0.5,1,0.25,0.5,2,0.5,1.0,3,0.75,0.5,9,2.25,0.9574271077563381,29,7.25,3.2015621187164243,-12.25,-49,0.43478260869565216,0.4166666666666667,0.6666666666666666
19,2.375,5,0.625,0.7440238091428449,10,1.25,0.5,0,0.0,0.0,0,0.0,0.0,6,0.75,3,0.375,0.7440238091428449,0.1875,1,0.125,0.3535533905932738,5,0.625,0.9161253813129042,6,0.75,0.8864052604279182,1,0.125,0.3535533905932738,0,0.0,0.0,1,0.125,0.3535533905932738,2,0.25,0.4629100498862757,2,0.25,0.7071067811865476,13,1.625,1.5059406173077154,1.375,11,0.5,,0.5
10,5.0,3,1.5,0.7071067811865476,7,3.5,0.45,0,0.0,0.0,2,1.0,0.0,0,0.0,0,0.0,0.0,0.0,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,2,1.0,1.4142135623730951,2,1.0,1.4142135623730951,1,0.5,0.7071067811865476,0,0.0,0.0,1,0.5,0.7071067811865476,1,0.5,0.7071067811865476,6,3.0,1.4142135623730951,-4.0,-8,0.42857142857142855,0.0,
47,11.75,8,2.0,2.0,15,3.75,0.5742499999999999,1,0.25,0.5,3,0.75,0.125,2,0.5,2,0.5,1.0,0.25,2,0.5,0.5773502691896257,6,1.5,2.3804761428476167,8,2.0,2.160246899469287,6,1.5,1.9148542155126762,2,0.5,0.5773502691896257,1,0.25,0.5,4,1.0,0.816496580927726,1,0.25,0.5,19,4.75,4.272001872658766,2.5,10,0.5333333333333333,0.3333333333333333,1.0
1788,36.48979591836735,447,9.122448979591837,3.6493872377269523,810,16.53061224489796,0.5384285714285714,30,0.6122448979591837,0.9313146293146639,96,1.9591836734693877,0.22242857142857145,368,7.510204081632653,309,6.3061224489795915,3.900876405975186,0.8393877551020409,119,2.4285714285714284,1.8027756377319946,446,9.10204081632653,4.047864138237924,565,11.53061224489796,4.7613987826422335,154,3.142857142857143,1.7199806200458578,54,1.1020408163265305,1.025607502068564,101,2.061224489795918,1.66343223568653,110,2.2448979591836733,1.521109959931918,138,2.816326530612245,1.2694071678634593,1233,25.163265306122447,9.026227845320895,4.1020408163265305,201,0.5518518518518518,0.3125,0.8396739130434783
523,40.23076923076923,153,11.76923076923077,2.4547181153120263,291,22.384615384615383,0.5265384615384615,6,0.46153846153846156,0.6602252917735247,24,1.8461538461538463,0.1666153846153846,100,7.6923076923076925,85,6.538461538461538,3.9075863098888513,0.7599230769230769,33,2.5384615384615383,0.8770580193070291,132,10.153846153846153,3.436232283721854,165,12.692307692307692,3.376008871054088,23,1.7692307692307692,1.3634420996046583,23,1.7692307692307692,1.1657505560686465,33,2.5384615384615383,1.0500305245868342,36,2.769230769230769,1.832750490103429,42,3.230769230769231,1.0127393670836666,397,30.53846153846154,7.090079743502944,-0.8461538461538461,-11,0.5257731958762887,0.25,0.85
1095,39.107142857142854,275,9.821428571428571,3.641871430079254,572,20.428571428571427,0.4719285714285714,88,3.142857142857143,1.7578245333215399,223,7.964285714285714,0.36946428571428575,177,6.321428571428571,145,5.178571428571429,3.0435550780670146,0.7781428571428571,26,0.9285714285714286,1.01574900036674,145,5.178571428571429,2.465368598818913,171,6.107142857142857,2.793368943213562,154,5.5,2.2525705480792544,42,1.5,0.9229582069908971,26,0.9285714285714286,1.0515798142890087,81,2.892857142857143,1.749905515211982,76,2.7142857142857144,1.3012000972647106,783,27.964285714285715,8.617304480400845,1.8928571428571428,53,0.4807692307692308,0.39461883408071746,0.8192090395480226
30,7.5,0,0.0,0.0,3,0.75,0.0,0,0.0,0.0,1,0.25,0.0,0,0.0,0,0.0,0.0,0.0,1,0.25,0.5,3,0.75,0.5,4,1.0,0.816496580927726,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.75,0.9574271077563381,7,1.75,1.707825127659933,0,0.0,0.0,-4.0,-16,0.0,0.0,
28,4.666666666666667,2,0.3333333333333333,0.5163977794943223,5,0.8333333333333334,0.25,1,0.16666666666666666,0.408248290463863,4,0.6666666666666666,0.08333333333333333,0,0.0,0,0.0,0.0,0.0,1,0.16666666666666666,0.408248290463863,5,0.8333333333333334,0.983192080250175,6,1.0,1.0954451150103321,0,0.0,0.0,1,0.16666666666666666,0.408248290463863,1,0.16666666666666666,0.408248290463863,2,0.3333333333333333,0.5163977794943222,3,0.5,0.5477225575051662,5,0.8333333333333334,1.3291601358251257,-0.6666666666666666,-4,0.4,0.25,
